Hour,G,Pc,Pd,S,Q,SOC
658,352.2539935764954,90.0,90.0,0.0,922.6084940264503,263.4956521739132
659,320.21963825544753,90.0,90.0,0.0,915.0356382554476,249.36956521739145
660,277.4454178480389,90.0,90.0,0.0,891.3369182979939,235.24347826086972
661,280.77860276273543,90.0,90.0,0.0,841.3025523127804,221.117391304348
662,258.36847323164943,90.0,90.0,0.0,783.5288732316494,206.99130434782626
663,230.26196529896453,90.0,90.0,0.0,717.8348648490095,192.86521739130453
664,191.0099254934031,90.0,90.0,0.0,649.9864259433581,178.7391304347828
665,182.9799936050801,90.0,90.0,0.0,575.9569936050801,164.61304347826106
666,149.66462485462728,90.0,90.0,0.0,512.6411244046723,150.48695652173933
667,149.8311680607738,90.0,90.0,0.0,452.94566806077376,136.3608695652176
668,197.48317346118102,90.0,90.0,0.0,399.45767301122606,122.23478260869587
669,215.62515091215153,90.0,90.0,0.0,366.28615046219653,108.10869565217413
670,242.95860233156452,90.0,90.0,0.0,351.2426023315645,93.9826086956524
671,271.8297131317764,90.0,90.0,0.0,356.36771268182144,79.85652173913067
672,411.48203343232166,90.0,0.0,0.0,377.57553343232166,163.5565217391307
673,425.4585767366728,90.0,0.0,0.0,422.78907673667277,247.25652173913068
674,431.4780007491593,90.0,10.080000000000211,0.0,482.0780007491595,320.0
675,374.65200000000004,90.0,77.00399999999999,0.0,552.6460000000001,320.0
676,374.65200000000004,90.0,77.00399999999999,0.0,630.296,320.0
677,374.6520003824619,90.0,77.00399999999999,0.0,707.9459999325068,320.0
678,374.6519996175382,90.0,77.00399999999999,0.0,780.2960000674932,320.0
679,361.65600000000006,90.0,90.0,0.0,842.426,305.8739130434783
680,361.6560003824618,90.0,90.0,0.0,890.1059999325067,291.7478260869566
681,357.530199621032,90.0,90.0,0.0,915.950200070987,277.6217391304349
682,353.68560183262105,90.0,90.0,0.0,922.325601382666,263.4956521739132
683,350.3841632591757,90.0,90.0,0.0,908.8041632591757,249.36956521739145
684,298.11651700138555,90.0,90.0,0.0,886.9223174513405,235.24347826086972
685,282.4456055423308,90.0,90.0,0.0,840.9391559922857,221.117391304348
686,248.88591119812395,90.0,90.0,0.0,785.610411198124,206.99130434782626
687,228.88092309111659,90.0,90.0,0.0,718.1359235410715,192.86521739130453
688,212.23501349130123,90.0,90.0,0.0,645.4535134913012,178.7391304347828
689,161.5537833150848,90.0,90.0,0.0,580.3832828651298,164.61304347826106
690,169.19986676450515,90.0,90.0,0.0,508.78086721446016,150.48695652173933
691,159.68911215194714,90.0,90.0,0.0,451.0991126019021,136.3608695652176
692,203.01412342421713,90.0,90.0,0.0,398.48162297426217,122.23478260869587
693,167.84325044687728,90.0,90.0,0.0,374.7182504468773,108.10869565217413
694,233.13600188031938,90.0,90.0,0.0,352.97600233027435,93.9826086956524
695,294.963313181981,90.0,90.0,0.0,352.285313631936,79.85652173913067
696,420.52433400008334,90.0,0.0,0.0,375.9798335501283,163.5565217391307
697,425.6192263548669,90.0,0.0,0.0,422.76072680482184,247.25652173913068
698,441.5760011487536,90.0,10.080000000000211,0.0,480.2960006987987,320.0
699,374.6520003824618,90.0,77.00399999999999,0.0,552.6459999325068,320.0
700,374.65200000000004,90.0,77.00399999999999,0.0,630.296,320.0
701,374.6519996175383,90.0,77.00399999999999,0.0,707.9460000674933,320.0
702,374.6519996175382,90.0,77.00399999999999,0.0,780.2960000674932,320.0
703,361.6560003824618,90.0,90.0,0.0,842.4259999325068,305.8739130434783
704,361.6559996175382,90.0,90.0,0.0,890.1060000674931,291.7478260869566
705,357.53020000000004,90.0,90.0,0.0,915.9502,277.6217391304349
706,353.68560145690867,90.0,90.0,0.0,922.3256014569087,263.4956521739132
707,309.03101584850697,90.0,90.0,0.0,917.347016298462,249.36956521739145
708,318.6719238550902,90.0,90.0,0.0,882.5324243050452,235.24347826086972
709,257.6323028749549,90.0,90.0,0.0,846.3483028749548,221.117391304348
710,260.08985786877224,90.0,90.0,0.0,783.1510083187272,206.99130434782626
711,217.7494628397638,90.0,90.0,0.0,720.5625132897187,192.86521739130453
712,186.44897936149022,90.0,90.0,0.0,650.9604793614902,178.7391304347828
713,167.03620722973534,90.0,90.0,0.0,579.2507076796903,164.61304347826106
714,152.53911200264952,90.0,90.0,0.0,512.0731120026495,150.48695652173933
