Hour,G,Pc,Pd,S,Q,SOC
1146,0.0,0.0,176.16569463592668,180.0,350.0888942093027,700.574396051414
1147,0.0,0.0,192.76929631436406,180.0,280.54969631436404,493.2955828101624
1148,0.0,0.0,194.9267175060723,180.0,235.56471707944831,283.69696183589116
1149,0.0,0.0,180.13817450737878,180.0,218.76137450737878,90.0
1150,219.17600026664002,81.70212765957454,0.0,180.0,106.79227218044146,166.80000000000007
1151,248.3808825664678,0.0,0.0,180.0,185.10328213984383,166.80000000000007
1152,280.5072013656987,0.0,0.0,180.0,199.63480136569876,166.80000000000007
1153,313.21974578835403,0.0,0.0,180.0,230.90094621497803,166.80000000000007
1154,341.6309775974298,260.0,0.0,180.0,17.832578024053873,411.20000000000005
1155,344.37324036900907,260.0,0.0,180.0,87.77924036900902,655.6
1156,365.9260327790354,260.0,0.0,180.0,150.55323320565935,900.0
1157,378.0411610070237,0.0,0.0,180.0,476.77916058039966,900.0
1158,370.71199973336,0.0,0.0,180.0,547.572800159984,900.0
1159,361.66013527700466,0.0,0.0,180.0,608.3565352770046,900.0
1160,365.71891035226133,0.0,0.0,180.0,645.9897103522612,900.0
1161,354.5653870397465,0.0,0.0,180.0,675.5965866131224,900.0
1162,319.8948462284932,0.0,0.0,180.0,702.2564458018692,900.0
1163,271.4184694240939,0.0,0.0,180.0,720.2192694240939,900.0
1164,253.87362647046996,0.0,0.0,180.0,698.9828260438459,900.0
1165,239.6035255310146,0.0,0.0,180.0,659.3508059576386,900.0
1166,238.4551716351665,0.0,0.0,180.0,597.3255712085424,900.0
1167,218.0396933552824,0.0,0.0,180.0,540.4205733552824,900.0
1168,193.92055447642434,0.0,0.0,180.0,481.8757544764244,900.0
1169,159.78286319993086,0.0,16.608239113257607,180.0,419.1571023131885,882.1416783728413
1170,0.0,0.0,154.84089457793345,180.0,364.60409457793344,715.646092805171
1171,0.0,0.0,189.16937358057714,180.0,282.92737400720114,512.2381642239052
1172,0.0,0.0,198.73702145223552,180.0,233.12862102561155,298.54244223225413
1173,0.0,0.0,193.94447127599636,180.0,210.2188717026204,90.0
1174,240.47999973336,81.70212765957454,0.0,180.0,94.00987250040943,166.80000000000007
1175,255.59590147656832,0.0,0.0,180.0,180.88790190319236,166.80000000000007
1176,269.56629711601795,0.0,0.0,180.0,205.89709711601802,166.80000000000007
1177,305.35162912576163,0.0,0.0,180.0,235.34642955238564,166.80000000000007
1178,333.63558609973285,260.0,0.0,180.0,22.329985673108865,411.20000000000005
1179,357.3368215585323,260.0,0.0,180.0,80.45482155853233,655.6
1180,356.0678221491497,260.0,0.0,180.0,156.19582257577372,900.0
1181,372.96721654146677,0.0,0.0,180.0,479.74361654146674,900.0
1182,369.56800026663996,0.0,0.0,180.0,548.259199840016,900.0
1183,372.27184766495327,0.0,0.0,180.0,601.7906480915773,900.0
1184,367.4991343442406,0.0,0.0,180.0,644.8515343442405,900.0
1185,335.9028334868534,0.0,0.0,180.0,687.9228334868534,900.0
1186,299.08031785259345,0.0,0.0,180.0,716.4243182792175,900.0
1187,306.25203874930526,0.0,0.0,180.0,695.8912387493052,900.0
1188,267.7032015727291,0.0,0.0,180.0,689.132401572729,900.0
1189,246.94839041909438,0.0,0.0,180.0,654.0543904190944,900.0
1190,224.40525118811797,0.0,0.0,180.0,607.4996511881179,900.0
1191,214.09506385058933,0.0,0.0,180.0,543.2650638505893,900.0
1192,195.2646394859263,0.0,0.0,180.0,480.9183999125503,900.0
1193,165.65916769691069,0.0,0.0,180.0,426.6523676969107,900.0
1194,13.068693445603742,0.0,156.67671299544588,180.0,354.4590064410496,731.5304161339292
1195,0.0,0.0,183.83501307953588,180.0,286.45061350615987,533.8583590591594
1196,0.0,0.0,207.56786880698098,180.0,227.482669233605,310.66710227745943
1197,0.0,0.0,205.22040511803726,180.0,203.24200469141329,90.0
1198,233.88799999999998,0.0,0.0,180.0,179.66719999999998,90.0
1199,247.93650846828473,81.70212765957454,0.0,180.0,103.66078038208617,166.80000000000007
1200,296.0475184881991,0.0,0.0,180.0,190.73991848819912,166.80000000000007
1201,316.68760621162176,0.0,0.0,180.0,228.94160621162177,166.80000000000007
1202,318.0216340142447,260.0,0.0,180.0,31.112833587620685,411.20000000000005
1203,368.98359706755764,260.0,0.0,180.0,73.87439749418161,655.6
1204,380.9534953317544,260.0,0.0,180.0,141.95189533175449,900.0
