Hour,G,Pc,Pd,S,Q,SOC
476,211.61240105520216,0.0,100.0,0.0,497.6974015051572,143.69565217391303
477,192.54499866097734,0.0,100.0,0.0,470.32749866097737,35.0
478,363.36167564979627,0.0,0.0,0.0,450.45067609975126,35.0
479,369.8481626269212,38.70967741935484,0.0,0.0,421.07648565752135,71.0
480,412.5567619525648,100.0,0.0,0.0,383.93226240251977,164.0
481,479.0016019996219,100.0,0.0,0.0,422.5516024495769,257.0
482,479.0016003519979,100.0,0.0,0.0,484.6815999020429,350.0
483,479.0015996040397,0.0,0.0,0.0,657.0316000539947,350.0
484,479.00160000000005,0.0,0.0,0.0,734.6816,350.0
485,479.0016003959604,0.0,0.0,0.0,812.3315999460053,350.0
486,479.00160000000005,0.0,0.0,0.0,884.6816,350.0
487,479.00160000000005,0.0,0.0,0.0,946.8116,350.0
488,479.0015996040396,0.0,0.0,0.0,994.4916000539946,350.0
489,474.7751995977858,0.0,0.0,0.0,1020.2351995977857,350.0
490,470.83680364124075,0.0,0.0,0.0,1026.5168031912858,350.0
491,424.5700245437814,0.0,0.0,0.0,1019.9665249937364,350.0
492,411.5253971301746,0.0,0.0,0.0,989.4663971301745,350.0
493,387.5815600028768,0.0,0.0,0.0,944.2809600028768,350.0
494,349.9415998622835,0.0,0.0,0.0,888.2455998622834,350.0
