Hour,G,Pc,Pd,S,Q,SOC
218,195.62673089811005,0.0,0.0,220.0,110.81953132140097,253.25033740465204
219,212.28315447705694,158.98275447705697,0.0,220.0,0.0,402.6941266130856
220,224.55821169044782,225.85731211373877,0.0,220.0,0.0,615.0
221,233.76210264466943,250.0,0.0,220.0,53.4402022213784,850.0
222,242.0109453946676,0.0,0.0,220.0,381.74034497137654,850.0
223,258.9083791501804,0.0,0.0,220.0,441.0827791501804,850.0
224,259.43407730547005,0.0,0.0,220.0,509.62117688217904,850.0
225,258.28115187522724,0.0,0.0,220.0,561.0696518752272,850.0
226,236.24107867483235,0.0,0.0,220.0,613.6004782515413,850.0
227,235.900774669155,0.0,0.0,220.0,616.6926750924459,850.0
228,212.4977149779819,0.0,0.0,220.0,620.3680145546908,850.0
229,218.5232517066579,0.0,0.0,220.0,571.8123712833669,850.0
230,199.21029492149603,0.0,0.0,220.0,530.7897049214961,850.0
231,179.64308218239967,0.0,0.0,220.0,476.5318026056907,850.0
232,152.53026143082042,0.0,0.0,220.0,422.4851614308204,850.0
233,0.0,0.0,138.2883499828696,220.0,353.9866495595786,701.3028494807854
234,0.0,0.0,130.93598596738104,220.0,282.34878554409005,560.5114667201607
235,0.0,0.0,128.20047697288504,220.0,214.63847739617603,422.66149148049936
236,0.0,0.0,165.18036176592256,220.0,158.15486176592265,245.04819925907728
237,0.0,0.0,148.84482531094187,220.0,88.40512531094186,85.0
238,140.95870095379337,0.0,0.0,220.0,77.15700095379333,85.0
239,157.0296463502147,0.0,0.0,220.0,52.27964677350576,85.0
240,180.30398043421337,0.0,0.0,220.0,35.83908085750443,85.0
241,190.42504805763843,59.85814763434735,0.0,220.0,0.0,141.2666587762865
242,195.39508306481144,111.19748306481148,0.0,220.0,0.0,245.7922928572093
243,205.7524099853419,160.07756288054068,0.0,220.0,9.468647528092248,396.26520196491754
244,220.22149407763402,232.69659365434302,0.0,220.0,0.0,615.0
245,236.125120731724,250.0,0.0,220.0,49.85962115501502,850.0
246,252.57594801356674,0.0,0.0,220.0,366.53704843685773,850.0
247,247.90040668421773,0.0,0.0,220.0,456.0082062609267,850.0
248,244.12295723941656,0.0,0.0,220.0,529.1080568161254,850.0
