series,layer,family,model,mape_mean,mape_std,rmse_mean,rmse_std,cov_mean,cov_std,width_mean,pinball_mean,n_folds,gate
RegionB|AITraining,task,统计基线,stat_hist,94.26129221397906,10.83469420744815,6.347745103598791,0.30221863153541145,0.9244897959183674,0.012046651992977164,17.8,4.599897959183673,5,通过:统计基线(门)
RegionB|AITraining,task,树类,lgbm_point,114.07899825755143,17.273015812250478,7.108359983593256,0.12413413431804422,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|AITraining,task,树类,xgboost_point,116.70418746750772,18.69717533699088,7.352375294567433,0.3729442814654255,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionB|AITraining,task,树类,qrf_quantile,101.53092954364004,15.973252925421967,6.524493560554194,0.17332297710095013,0.9015306122448979,0.014272041561938112,18.02091836734694,4.679132653061225,5,拒绝:cov增益=-0.023(<基线std=0.012) 或宽度失控(18>20) 或pinball恶化(-1.7%<-2%) pinball降幅=-1.7%
RegionB|AITraining,task,树类,lgbm_quantile,95.64411499866287,20.021493778479293,6.776037138204572,0.2540076439232131,0.7147959183673469,0.040108661238843976,14.806129548178337,4.953029609185878,5,拒绝:cov增益=-0.210(<基线std=0.012) 或宽度失控(15>20) 或pinball恶化(-7.7%<-2%) pinball降幅=-7.7%
RegionB|AITraining,task,树类,gbm_quantile,92.53523941185358,18.93926881748246,6.678906613738174,0.2388905677711416,0.8989795918367346,0.030590979008002575,18.06029686151843,4.819480282929411,5,拒绝:cov增益=-0.026(<基线std=0.012) 或宽度失控(18>20) 或pinball恶化(-4.8%<-2%) pinball降幅=-4.8%
RegionB|AITraining,task,深度,deep_lstm,92.7751433897351,10.415402173405873,6.336247112174873,0.32558459517146876,0.8040816326530612,0.04821361083643857,16.588162676693866,4.66200481134779,5,拒绝:cov增益=-0.120(<基线std=0.012) 或宽度失控(17>20) 或pinball恶化(-1.4%<-2%) pinball降幅=-1.4%
RegionB|AITraining,task,深度,deep_tcn,91.87473521297653,10.526473159996982,6.339610258913244,0.3265912110355661,0.8280612244897959,0.03734435978605162,16.588162676693866,4.667118140350746,5,拒绝:cov增益=-0.096(<基线std=0.012) 或宽度失控(17>20) 或pinball恶化(-1.5%<-2%) pinball降幅=-1.5%
RegionB|AITraining,task,基础模型,tabpfn,100.52917659304914,9.173428167090693,6.423745168228166,0.23441270122600402,0.8061224489795918,0.01249739664685298,18.715961837768553,4.731040226421794,5,拒绝:cov增益=-0.118(<基线std=0.012) 或宽度失控(19>20) 或pinball恶化(-2.9%<-2%) pinball降幅=-2.9%
RegionC|RealTimeInference,task,统计基线,stat_hist,61.32783479617912,1.5919669454066039,45.43961500334147,1.3880602374722435,0.9020408163265305,0.01931039884466893,101.7,25.397755102040815,5,通过:统计基线(门)
RegionC|RealTimeInference,task,树类,lgbm_point,65.1841490664148,3.5960310494703642,48.72039954072227,2.105976540045701,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionC|RealTimeInference,task,树类,xgboost_point,64.84313365777892,4.460490568830153,50.5645409229749,5.323075538847675,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionC|RealTimeInference,task,树类,qrf_quantile,61.64340862754307,2.5693538517064196,46.002897853065654,1.497912313011163,0.9015306122448979,0.023142690673554553,102.38775510204083,25.512500000000003,5,拒绝:cov增益=-0.001(<基线std=0.019) 或宽度失控(102>117) 或pinball恶化(-0.5%<-2%) pinball降幅=-0.5%
RegionC|RealTimeInference,task,树类,lgbm_quantile,96.97272849014192,3.00720473041345,50.962794150963234,1.9318395276888127,0.8545918367346939,0.027177647643702174,81.22670208455757,27.10266835425403,5,拒绝:cov增益=-0.047(<基线std=0.019) 或宽度失控(81>117) 或pinball恶化(-6.7%<-2%) pinball降幅=-6.7%
RegionC|RealTimeInference,task,树类,gbm_quantile,100.0,0.0,51.4360418561494,1.9127746598151216,0.8831632653061223,0.0277346488263814,94.8264449427159,25.960547222537123,5,拒绝:cov增益=-0.019(<基线std=0.019) 或宽度失控(95>117) 或pinball恶化(-2.2%<-2%) pinball降幅=-2.2%
RegionC|RealTimeInference,task,深度,deep_lstm,61.56335324353256,1.6013175217944118,45.42332693460308,1.3981045123406497,0.8612244897959183,0.017358189628779577,118.86247544324246,34.69552012982547,5,拒绝:cov增益=-0.041(<基线std=0.019) 或宽度失控(119>117) 或pinball恶化(-36.6%<-2%) pinball降幅=-36.6%
RegionC|RealTimeInference,task,深度,deep_tcn,62.75372838149015,1.132624415969906,45.39499978704322,1.3672073990698113,0.8607142857142855,0.018271433244357094,118.86247544324246,34.56149555134026,5,拒绝:cov增益=-0.041(<基线std=0.019) 或宽度失控(119>117) 或pinball恶化(-36.1%<-2%) pinball降幅=-36.1%
RegionC|RealTimeInference,task,基础模型,tabpfn,62.46115938378813,2.9666539382232937,45.597495174378416,1.4888516214507381,0.9229591836734693,0.024693561306796032,115.62238922119141,26.46653566210398,5,拒绝:cov增益=+0.021(<基线std=0.019) 或宽度失控(116>117) 或pinball恶化(-4.2%<-2%) pinball降幅=-4.2%
RegionC|BatchInference,task,统计基线,stat_hist,53.09434244501249,1.466032194899675,14.947479400668282,0.36299973897880794,0.9132653061224489,0.009713996308499876,36.980000000000004,10.535959183673468,5,通过:统计基线(门)
RegionC|BatchInference,task,树类,lgbm_point,62.079908923849004,4.5092057224944915,16.02279995300783,0.3901458218266148,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionC|BatchInference,task,树类,xgboost_point,62.26978192208041,5.466595312803472,16.034601011900158,0.7776622410603029,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
